date	LDA	TOT	COT
20111108	0.14914296941252048	0.27237449313481116	0.0899095211966942
20111109	0.1855988012282891	0.4353804221626725	0.10140487154803952
20111110	0.141515181156488	0.5986947085603855	0.12627601571162442
20111111	0.1825111143042936	0.37155088243860945	0.11144366029752002
20111112	0.8056129199494492	1.0969847559072983	0.6407956251451135
20111113	0.6835155205290758	1.0765846015382627	0.4431154800462536
20111114	0.1333112122168189	0.24044676842834664	0.04942727167503661
20111115	0.09393488715756135	0.24086267023937855	0.10046582126769928
20111116	0.15566163880363437	0.3415978798481008	0.12249285495290142
20111117	0.17373099063536807	0.30658713079936645	0.09956715814901375
20111118	0.5331638129196675	0.6700057005443987	0.42750839281325437
20111119	0.15904382430105757	0.23788022339011072	0.11851017281000766
20111120	0.04224987907074622	0.10213791164992705	0.05228069672211484
20111121	0.046760876611048975	0.09773243080836602	0.03552155883336293
20111122	0.11109975464576848	0.1382014714608805	0.08465422730502435
20111123	0.11004936574997651	0.20399174335079742	0.12036824095967465
20111124	0.15149613371132079	0.15191370432862927	0.08802145064896565
20111125	0.1409803604310754	0.19286849625899333	0.11704181238487794
20111126	0.11380818121760751	0.2182088093684843	0.11177523082167645
20111127	0.05575336286026522	0.09982805783076523	0.04991983632865887
20111128	0.09539947809550067	0.16986700742449393	0.1065209130157102
20111129	0.15610208657066357	0.18090474387963	0.14162074749443224
20111130	0.177787555555595	0.30187284011957477	0.11004120729390639
20111201	0.8810650628597415	0.9276715199392165	0.4733878293512115
20111202	0.12429000791759685	0.16036339806129574	0.08838369153995697
20111203	0.5214682096332911	0.5243061975489923	0.4202109216987935
20111204	0.0738148573384853	0.09806402169945169	0.03184585181199246
20111205	0.7554358715728507	0.8110658457459261	0.4865977958755789
20111206	0.3987871820418602	0.425233450418663	0.290929146187609
20111207	1.0634591008828431	1.3273403921881282	0.7754137307439829
20111208	0.14634504702341564	0.12589098481149943	0.12002313782283186
20111209	0.17820071896060677	0.139984047785645	0.12354740257300603
20111210	0.37424586687113326	0.24790854590802736	0.2432000562693091
20111211	0.12102220375944434	0.07026719166949841	0.06648728680126773
